"NBa7we src","d4r55","RfnDt","eaLgGf","fontBodyLarge","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","w8nwRe","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","dSlJg 2","NlVald","fontTitleSmall","DZSIDd","wiI7pd 2","NlVald 2","w8nwRe 2","fontBodySmall 3","fontBodySmall 4","kyuRq 2"
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJf3e6hC_C58SEkDfnCF5ph1dk9qfa6XRWFYrWPaIrY2lmy9Q=w50-h50-p-rp-mo-br100","Hiền Nguyễn","1 bài đánh giá","","1/5","một tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Rất tệ. Lừa đảo. Đặt phòng trên áp thì đưa hình phòng sạch sẽ điều hoà. Nhưng khi đến nhận thì kh phải là phòng mà chỉ quây 1 tấm rèm vải cho 1 quạt con.","","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUxZOsd7MZLo5qrVM_U2fV1pGAXmfbm2SFz6AtfncX8FR40KG8p=w50-h50-p-rp-mo-br100","Hanh Le","1 bài đánh giá","","1/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","thuê phòng thanh toán lúc 14h tới nhận phòng thì khoá cửa số điện thoại gọi không được.giờ ngồi ở ngoài đường","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX2kd2UcDGS2C4JF0ieb4LE8vNjg73eaQGN_LOf-Hbmq7Oi0_Zp=w50-h50-p-rp-mo-ba12-br100","Vinh Tran","Local Guide · 107 bài đánh giá · 159 ảnh","","1/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Chỉ 1 sao","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKhFVfthUyqlxZPtOOQ1BrFeUWDrnXaYhixXkiRSJAT8Qt1RQ=w50-h50-p-rp-mo-br100","Thương Trần","2 bài đánh giá · 2 ảnh","","1/5","một tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLQcwyEEq0EZbPqq5JIX4xYv5LkNodg5hpylZnFrOfqNJc5Bw=w50-h50-p-rp-mo-br100","Christopher Tedescho","5 bài đánh giá","","1/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUN1npbb6PdEXESqMUfXoZ4FhdIi1m1nUuhtY9iBqIba6pjoV1o=w50-h50-p-rp-mo-ba12-br100","QUOC CAO VUONG","Local Guide · 26 bài đánh giá · 2 ảnh","","2/5","8 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLc0yWG8R5iIrdnNBnsRgjHZjcFtdrhOYraw3nP78iD-tM2mcA3=w50-h50-p-rp-mo-ba12-br100","tung thanh","Local Guide · 28 bài đánh giá · 37 ảnh","","3/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng cũng tạm ổn. Phù hợp cho 2 người thôi. Gia đình 4 người hơi chật. Chất lượng cho 3/5 sao.","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVxb6aYXSSrtg5HgMQxr6sn_OT2mhPw46w8y4u8WIP8YX6b710=w50-h50-p-rp-mo-ba12-br100","Dòng Nhạc Vàng","Local Guide · 318 bài đánh giá · 1.531 ảnh","","3/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Không xứng với giá 500k ngày. Phòng dây điện máy nóng lạnh hở. Nhìn nguy hiểm.","Xem thêm","","","","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","2 năm trước","Xin lỗi! Các dây này không có nguồn điện. Tuy nhiên, về phía KS sẽ cho các dây này ẩn vào bên trong.","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVcL3rofnUJ-JQlrtDczVXttFybraphc81OyW25FPSYJD2xD5U=w50-h50-p-rp-mo-ba12-br100","Shop Ti&Ti","Local Guide · 180 bài đánh giá · 115 ảnh","","3/5","Thời gian chỉnh sửa: 7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tạm được.","","","","","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW1ZCaat-SLfP90SBIy6cbtgKJBDh_vCTHno2scC0eHmEJETx-Xow=w50-h50-p-rp-mo-ba12-br100","Aleksandr Volkov","Local Guide · 20 bài đánh giá · 7 ảnh","","3/5","8 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn tốt và phục vụ thân thiện, nhưng vị trí không thuận lợi. Khu vực này khá nghèo và bạn có nguy cơ bị cướp. Tốt nhất nên đi taxi để di chuyển.","","Bản dịch của Google","・","Xem bản gốc (Tiếng Nga)","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUSCfy8n72fe77JRUinXS5UrE396hzS7_xlk12vT-cOB_A1RPpm=w50-h50-p-rp-mo-ba12-br100","Hoang Vu","Local Guide · 77 bài đánh giá · 75 ảnh","","3/5","Thời gian chỉnh sửa: 7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Được rồi","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIzaYY_NIUI1pVEYr1VvfsZEOyYH-Vo_2uE5umcn-EuVMDMFw=w50-h50-p-rp-mo-ba12-br100","Tixita Bao","Local Guide · 10 bài đánh giá","","3/5","6 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLknpHALFz30M5nugLIk36iNgMH08gK6LRTEuKZ5kxeb2TZ=w50-h50-p-rp-mo-ba12-br100","An Ta","Local Guide · 12 bài đánh giá · 2 ảnh","","3/5","6 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUhH1ONPQevKhnoQFuNA-ACXGnBtxw82VdQmllhrrPNOGrjm6zE=w50-h50-p-rp-mo-ba12-br100","Hot great channel","Local Guide · 47 bài đánh giá · 1.196 ảnh","","3/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUnqEVUDZj51vIfjBASoe3nwu7EgB-dKpbJvVweXP7FWc4wmbdwcg=w50-h50-p-rp-mo-ba12-br100","Simon","Local Guide · 7 bài đánh giá · 6 ảnh","","3/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV4DArv4eAzg_WWqM7NqvoP1-COqpkfSlbUnFxAimHR3JEiK2Zq=w50-h50-p-rp-mo-ba12-br100","Khiêm","Local Guide · 65 bài đánh giá · 137 ảnh","","4/5","5 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng tương đối sạch - giá cả bình dân với khu vực","","","","","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJUykTm7U_Xx9obXXFe3kh_bne4qhu51Ib3aVlI7auTfKDU6A=w50-h50-p-rp-mo-ba12-br100","Tùng Huỳnh Thanh","Local Guide · 154 bài đánh giá · 63 ảnh","","4/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nha nghi thoai mai, co chu than thien","","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKCTELNCyGTV4f6Xl0xteOsTM153HQSO3-UdHJA3N_A6slEwb0=w50-h50-p-rp-mo-ba12-br100","viên tôn","Local Guide · 622 bài đánh giá · 2.519 ảnh","","4/5","2 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Ks 0 có nơi đổ xe ôtô đường nhỏ","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocInn4AVG-Rh-jNCa5y6RdkeKw3SkKDBNvj3a7dF0SQGiNAqOw=w50-h50-p-rp-mo-ba12-br100","遥彼方","Local Guide · 649 bài đánh giá · 2.152 ảnh","","4/5","Thời gian chỉnh sửa: 7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Khách sạn nằm ở quận Bình Thạnh, giáp quận 1. Khách sạn mới và nội thất sạch sẽ. Nhân viên rất thân thiện. Có chợ gần đó nên bạn sẽ không gặp khó khăn gì trong việc tìm đồ ăn. Cấm hút thuốc trong khách sạn, nhưng bạn có thể hút thuốc trên …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Nhật)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVSa7m301Huq25mUXQJKze5tFK3Ixap1uh6ciyjOlzSDWQUAvA=w50-h50-p-rp-mo-br100","Hung Phan","176 bài đánh giá","","4/5","9 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tốt :)","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXxPRvWENrjTvg5UE5kiZDUPW2xg80lCqtamSn0aG6HQRMTMMvA=w50-h50-p-rp-mo-ba12-br100","Jamie Xen","Local Guide · 94 bài đánh giá · 140 ảnh","","4/5","8 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","phòng sạch sẽ","","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLRYiI_3I_QHwk84R2E1nz7GzdHRaC0RsRCgjKt1gP13Unzhw=w50-h50-p-rp-mo-br100","tuan nguyen","1 bài đánh giá · 2 ảnh","","4/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXziFd_uECi7QW37ot_BNLhUWqpvfp7roYV46teDGwTWGMWjSI=w50-h50-p-rp-mo-br100","Truong Nguyen","1 ảnh","","4/5","5 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXcRQ2GiNiYIJcaKst7jCBIZh8qA_wzkAu8ggnmtm4gyNndbjZI=w50-h50-p-rp-mo-ba12-br100","Nguyễn Nguyện","Local Guide · 43 bài đánh giá · 568 ảnh","","4/5","7 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVmCE38n5A-KSPbrfhvY_6rjf9_4UVZV7audrGSpGQ9Jw3eczLrRw=w50-h50-p-rp-mo-ba12-br100","Thanh Tùng","Local Guide · 8 bài đánh giá · 44 ảnh","","4/5","9 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW5KkXAdkM3VsE0eLtYWbSl32Mtd66yphRdxYg4p6PI0RieO4kY=w50-h50-p-rp-mo-br100","Huong Nguyen","4 bài đánh giá · 9 ảnh","","5/5","11 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng ngủ đầy đủ tiện nghi, sạch sẽ, yên tĩnh.
Chủ nhà rất thân thiện và nhiệt tình. Hơn 3 tuần ở đây tôi có cảm giác như được ở trong chính ngôi nhà của mình. …","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXNag9rsatkRsOvYPGxTqqsPyIPip_-KTgZYiv5303nfTNx6nW7uA=w50-h50-p-rp-mo-ba12-br100","Kỷ Hoàng","Local Guide · 42 bài đánh giá · 81 ảnh","","5/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng ổn,giá chấp nhận được, chị chủ nhẹ nhàng thoải mái. ở vị trí khá trung tâm dễ dàng di chuyển. Đi bộ 50m là có siêu thị, hiệu thuốc, ăn uống. Các tiệm thuê xe máy cũng ở loanh quanh và giao xe tận nơi. …","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKCy7M9hQyM0jhGz_qbBG_Sof7rrQ4OsC3KCQ1SwM-uOwBt0Sk=w50-h50-p-rp-mo-ba12-br100","Ken Mr","Local Guide · 75 bài đánh giá · 89 ảnh","","5/5","9 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Hotel có vị trí đúng chỗ mình cần nên ở, phòng khá bình thường nên ko có ý kiến gì","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJIDjWAHAaR1_9-c-qktHy59CF6ctBX2e0VN_aeG-r_z5PBOg=w50-h50-p-rp-mo-br100","Phúc Hoàng","2 bài đánh giá · 1 ảnh","","5/5","3 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Đã trải nghiệm , dịch vụ tốt!
Lần sau sẽ quay lại","","","","","","","Chia sẻ","","","","Thích","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVnvNZAIZ0q3D_HFXpeVMzg6ygbCbefXe1LfBfOoEb7Xo8idp0W6A=w50-h50-p-rp-mo-ba12-br100","Đạt Mim Cutee","Local Guide · 44 bài đánh giá · 28 ảnh","","5/5","2 năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Phòng ok","Xem thêm","","","","","","Chia sẻ","","","","Thích","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","29 ngày trước","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIY5qLVwlSBQZcE-6RVm-OWnt7i1vY_8JWEtvbNnPcGKVKO=w50-h50-p-rp-mo-ba12-br100","Simon Titsch","Local Guide · 40 bài đánh giá · 4 ảnh","","1/5","10 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tôi không hiểu sao lại được đánh giá trên 4 sao. Chúng tôi đã đặt phòng đôi. Phòng tắm đầy nấm mốc. Trần nhà, các góc xung quanh bồn rửa và vòi sen đều bị ảnh hưởng nặng. …","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Đức)","","","Chia sẻ","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLp3nQNYw3J3bbau319mga9lbmSBa0x6hLt88yRKF7lrk90yQ=w50-h50-p-rp-mo-br100","F","5 bài đánh giá · 3 ảnh","","1/5","10 tháng trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Chúng tôi đặt phòng ở nhà nghỉ này vì họ hứa sẽ cho chúng tôi sử dụng phòng tắm sau khi trả phòng qua WhatsApp, vì chuyến bay của chúng tôi đến tận tối muộn. Khi chúng tôi hỏi vào ngày khởi hành, chúng tôi được thông báo là không thể tắm. Phòng không được sạch sẽ lắm. Có vẻ như họ chỉ thay ga trải giường. Phòng tắm thì bị mốc.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Đức)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","10 tháng trước","Chào bạn thân mến,
Tôi thực sự xin lỗi vì trải nghiệm không mấy dễ chịu của bạn tại đây. Thông thường, chúng tôi luôn cho phép khách để hành lý và tắm rửa sau khi trả phòng. Thật …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
"https://lh3.googleusercontent.com/a/ACg8ocLXB69TEBDJ0DwdvXkhSUZckdrjZ4L6IJCtOwGpBS9RJ4DQ-Q=w50-h50-p-rp-mo-ba12-br100","Alan Collins","Local Guide · 46 bài đánh giá · 4 ảnh","","1/5","một năm trước trên","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Tôi nghĩ nơi này cuối cùng sẽ trở thành ký túc xá chỉ dành cho nữ, bởi vì nam giới không được chào đón ở các khu vực chung, không được cung cấp quạt, hoặc không được đối xử tôn trọng chút nào bởi các nữ sinh, những người đang dần chiếm lĩnh toàn bộ nơi này theo ý thích của họ.","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)","","","Chia sẻ","Thông tin phản hồi từ chủ sở hữu","một năm trước","Chào Alan,
Cảm ơn phản hồi của bạn. Chúng tôi rất tiếc khi nghe rằng bạn cảm thấy không thoải mái trong thời gian lưu trú. Chúng tôi muốn làm rõ rằng chúng tôi chào đón cả …","Thích","Xem thêm","Bản dịch của Google","・","Xem bản gốc (Tiếng Anh)"
